p_inf,num_tests,test_functions,i,cnt,tp,tn,fp,fn,tkn_max,tkn_mean,tkn_std
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",26,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",27,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",28,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",29,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",30,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",31,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",32,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",33,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",34,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",35,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",36,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",37,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",38,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",39,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",40,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",41,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",42,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",43,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",44,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",45,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",46,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",47,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",48,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",49,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",50,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",51,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",52,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",53,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",54,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",55,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",56,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",57,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",58,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9996,specificity=0.9996",59,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",0,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",1,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",2,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",3,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",4,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",5,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",6,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",7,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",8,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",9,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",10,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",11,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",12,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",13,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",14,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",15,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",16,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",17,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",18,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",19,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",20,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",21,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",22,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",23,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",24,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",25,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",26,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",27,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",28,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",29,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",30,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",31,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",32,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",33,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",34,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",35,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",36,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",37,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",38,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",39,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",40,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",41,20,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",42,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",43,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",44,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",45,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",46,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",47,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",48,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",49,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",50,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",51,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",52,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",53,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",54,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",55,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",56,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",57,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",58,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9997,specificity=0.9997",59,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",0,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",1,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",2,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",3,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",4,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",5,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",6,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",7,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",8,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",9,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",10,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",11,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",12,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",13,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",14,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",15,9,0,692,0,1,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",16,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",17,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",18,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",19,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",20,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",21,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",22,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",23,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",24,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",25,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",26,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",27,11,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",28,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",29,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",30,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",31,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",32,10,1,692,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",33,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",34,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",35,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",36,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",37,18,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",38,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",39,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",40,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",41,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",42,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",43,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",44,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",45,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",46,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",47,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",48,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",49,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",50,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",51,19,2,691,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",52,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",53,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",54,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",55,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",56,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",57,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",58,1,0,693,0,0,1,1,0.0
0.0006000000000000001,60,"sensitivity=0.9998,specificity=0.9998",59,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",0,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",1,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",2,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",3,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",4,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",5,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",6,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",7,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",8,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",9,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",10,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",11,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",12,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",13,25,3,690,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",14,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",15,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",16,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",17,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",18,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",19,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",20,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",21,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",22,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",23,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",24,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",25,17,2,691,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",26,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",27,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",28,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",29,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",30,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",31,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",32,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",33,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",34,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",35,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",36,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",37,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",38,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",39,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",40,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",41,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",42,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",43,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",44,19,2,691,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",45,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",46,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",47,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",48,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",49,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",50,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",51,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",52,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",53,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",54,25,3,690,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",55,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",56,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",57,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",58,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",59,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",60,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",61,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",62,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",63,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",64,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",65,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",66,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",67,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",68,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",69,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",70,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",71,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",72,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",73,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",74,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",75,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",76,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",77,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",78,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",79,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",80,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",81,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",82,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",83,27,3,690,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.999,specificity=0.999",84,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",0,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",1,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",2,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",3,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",4,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",5,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",6,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",7,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",8,19,2,691,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",9,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",10,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",11,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",12,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",13,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",14,11,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",15,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",16,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",17,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",18,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",19,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",20,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",21,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",22,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",23,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",24,10,1,692,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",25,1,0,693,0,0,1,1,0.0
0.0006000000000000001,85,"sensitivity=0.9991,specificity=0.9991",26,11,1,692,0,0,1,1,0.0
